order_id,order_date,region,destination_city,category,payment_method,sales_amount,discount_pct,quantity,return_status,customer_type
ORD-102753,2025-05-11,South,Nashville,Beauty,Credit Card,73.75,0,1,Not Returned,Returning
ORD-102754,2024-03-20,South,Miami,Home,Debit Card,70.78,5,1,Not Returned,Returning
ORD-102755,2025-09-03,Midwest,Minneapolis,Electronics,Gift Card,210.69,0,1,Not Returned,New
ORD-102756,2024-03-25,Northeast,Newark,Sports,Gift Card,112.73,10,2,Not Returned,Returning
ORD-102757,2025-11-07,Midwest,Columbus,Home,Credit Card,415.13,15,3,Not Returned,New
ORD-102758,2025-06-08,West,Seattle,Fashion,Credit Card,151.36,0,3,Not Returned,Loyal
ORD-102759,2024-04-26,Midwest,Columbus,Home,Apple Pay,217.29,5,2,not returned,Returning
ORD-102760,2024-11-22,South,Nashville,Fashion,Credit Card,217.54,10,5,Not Returned,Returning
ORD-102761,2024-10-18,Midwest,Indianapolis,Electronics,Buy Now Pay Later,808.47,5,3,Not Returned,Returning
ORD-102762,2024-06-25,West,Seattle,Beauty,Buy Now Pay Later,26.02,0,1,Not Returned,Returning
ORD-102763,2024-01-13,West,Phoenix,Fashion,Credit Card,86.1,0,1,Not Returned,Returning
ORD-102764,11/14/2024,West,San Diego,Fashion,Debit Card,33.52,0,1,Exchange,Returning
ORD-102765,2024-04-22,West,San Francisco,Office Supplies,Credit Card,11.5,0,1,Not Returned,New
ORD-102766,2025/10/02,Northeast,,Electronics,PayPal,202.17,,2,Not Returned,New
ORD-102767,2024-02-06,West,Los Angeles,Home,Credit Card,567.01,5,4,Not Returned,Returning
ORD-102768,2024-03-24,South,Charlotte,Electronics,Apple Pay,55.16,5,1,Not Returned,Loyal
ORD-102769,2025-01-24,Northeast,,Fashion,Credit Card,60.71,20,1,Not Returned,Returning
ORD-102770,2025-12-21,South,Nashville,Fashion,Debit Card,76.34,20,1,Returned,New
ORD-102771,2024-02-18,Midwest,St. Louis,Beauty,Credit Card,23.99,,1,Returned,New
ORD-102772,2024-08-27,West,Phoenix,Sports,Credit Card,112.98,,1,Not Returned,Loyal
ORD-102773,2025-11-06,South,Houston,Electronics,Credit Card,215.36,30,1,Not Returned,Returning
ORD-102774,2024-08-17,Northeast,New York,Fashion,Credit Card,41.15,15,1,Not Returned,New
ORD-102775,2024-02-27,South,Miami,Electronics,Debit Card,129.64,0,1,Not Returned,Loyal
ORD-102776,2025-11-05,South,Houston,Fashion,PayPal,115.22,20,2,Returned,Loyal
ORD-102777,2025-04-07,West,San Francisco,Sports,Credit Card,55.43,10,1,Not Returned,Returning
ORD-102778,2024-11-16,West,San Francisco,Home,Credit Card,74.58,20,1,Not Returned,New
ORD-102779,2024-06-21,West,Seattle,Office Supplies,Credit Card,40.12,5,1,,New
ORD-102780,2025-04-30,Midwest,St. Louis,Fashion,Debit Card,52.76,0,1,Not Returned,Loyal
ORD-102781,2024-10-27,West,San Francisco,Office Supplies,Debit Card,28.31,10,1,Not Returned,Returning
ORD-102782,2025-05-04,Midwest,Chicago,Office Supplies,Debit Card,31.38,5,1,Not Returned,Returning
ORD-102783,2024-07-05,Northeast,New York,Fashion,Gift Card,71.41,20,1,Not Returned,New
ORD-102784,2024-07-22,South,Atlanta,Home,Apple Pay,197.97,20,2,Returned,Returning
ORD-102785,2025-11-14,Northeast,Boston,Fashion,Credit Card,186.25,10,3,Not Returned,Returning
ORD-102786,2025-12-14 ,West,Las Vegas,Electronics,Gift Card,91.42,10,1,Not Returned,Returning
ORD-102787,2025-11-13,West,Los Angeles,Sports,Debit Card,157.36,20,2,Not Returned,New
ORD-102788,2025-10-12,South,Nashville,Office Supplies,Gift Card,129.11,5,3,Not Returned,Returning
ORD-102789,2025-07-24,Northeast,Boston,Electronics,Credit Card,912.45,5,2,Not Returned,Returning
ORD-102790,2024-03-10,Midwest,Chicago,Sports,PayPal,86.33,0,1,Not Returned,Returning
ORD-102791,2024-06-02,West,Los Angeles,Home,PayPal,171.42,10,1,Not Returned,Returning
ORD-102792,2025-01-04,Midwest,St. Louis,Electronics,Credit Card,192.61,0,1,Returned,New
ORD-102793,2025-03-12,Midwest,Minneapolis,Home,Debit Card,442.13,15,2,Not Returned,New
ORD-102794,2024-02-14,West,Los Angeles,Fashion,Credit Card,148.14,15,3,Not Returned,Loyal
ORD-102795,2024-07-07 ,South,Charlotte,Home,Debit Card,86.69,5,2,Not Returned,Returning
ORD-102796,2025-09-20,Northeast,New York,Electronics,PayPal,659.59,20,5,,Returning
ORD-102797,2024-11-26,Northeast,Pittsburgh,Office Supplies,Gift Card,64.44,25,1,Not Returned,Returning
ORD-102798,2025-02-17,Midwest,Detroit,Beauty,Credit Card,46.4,5,2,Not Returned,Returning
ORD-102799,2025-12-15,Midwest,Indianapolis,Electronics,Credit Card,322.29,25,1,Not Returned,Returning
ORD-102800,2025-12-22,West,Seattle,Toys,PayPal,125.78,25,4,NOT RETURNED,Returning
ORD-102801,2025-01-06,South,Dallas,Electronics,Debit Card,237.46,10,2,Not Returned,New
ORD-102802,2025-05-07,West,Phoenix,Sports,Credit Card,463.9,10,5,Not Returned,New
ORD-102803,2025-07-03,Northeast,Boston,Home,Credit Card,154.49,15,1,not returned,Returning
ORD-102804,2025-11-14,West,Phoenix,Electronics,Debit Card,289.86,15,2,Not Returned,New
ORD-102805,2024/04/05,South,Atlanta,Toys,Credit Card,17.83,,1,,New
ORD-102806,2025/04/01,Midwest,Detroit,Office Supplies,Credit Card,53.16,10,1,Not Returned,Loyal
ORD-102807,2024-03-06,Northeast,Buffalo,Sports,Credit Card,173.36,5,2,Not Returned,Returning
ORD-102808,2024-04-05,South,Dallas,Fashion,,132.2,5,2,Exchange,Returning
ORD-102809,2024-05-23,Midwest,,Electronics,Credit Card,122.91,5,1,Not Returned,New
ORD-102810,2025-12-25,Midwest,Columbus,Home,Debit Card,70.85,25,1,Not Returned,Loyal
ORD-102811,2025-08-20,West,Los Angeles,Beauty,Debit Card,89.33,0,2,Not Returned,New
ORD-102812,12/30/2025,South,Atlanta,Electronics,PayPal,176.87,30,1,Not Returned,Returning
ORD-102813,2025-06-09,West,Phoenix,Beauty,Buy Now Pay Later,13.19,0,1,Not Returned,Returning
ORD-102814,06/10/2025,South,Nashville,Home,Buy Now Pay Later,69.98,20,1,Not Returned,Loyal
ORD-102815,2024-06-26,Northeast,Buffalo,Beauty,PayPal ,11.61,0,1,Not Returned,Loyal
ORD-102816,2025-01-11,West,Seattle,Office Supplies,Credit Card,34.38,0,2,Not Returned,New
ORD-102817,2025-09-08,Midwest,Minneapolis,Electronics,Debit Card,914.09,0,3,Not Returned,Returning
ORD-102818,2024-06-22,West,San Francisco,Fashion,Credit Card,133.28,0,2,Not Returned,New
ORD-102819,2024-09-08,Northeast,Buffalo,Beauty,Debit Card,39.41,20,2,Not Returned,Returning
ORD-102820,2025-08-01,West,Los Angeles,Sports,Credit Card,248.33,5,2,Not Returned,Loyal
ORD-102821,2025-01-14,South,Dallas,Electronics,Debit Card,238.97,5,2,Not Returned,Loyal
ORD-102822,2025-06-26,West,Los Angeles,Home,Debit Card,119.29,0,1,Not Returned,Returning
ORD-102823,2024-07-26,West,Los Angeles,Electronics,Gift Card,348.31,0,2,Not Returned,Returning
ORD-102824,2025-07-10,Northeast,Newark,Home,Credit Card,99.47,,1,Not Returned,Loyal
ORD-102825,2024-12-15,South,Miami,Beauty,PayPal,39.8,15,1,Not Returned,Returning
ORD-102826,2024-06-26,South,Miami,Office Supplies,Gift Card,52.6,15,1,,Returning
ORD-102827,2024-10-16,Northeast,New York,Home,Credit Card,64.06,0,1,Not Returned,New
ORD-102828,2025-10-21,South,,Fashion,Credit Card,127.19,5,3,Not Returned,Loyal
ORD-102829,2024-03-13,West,Seattle,Toys,Credit Card,529.42,20,5,Not Returned,Returning
ORD-102830,2024-07-29,Northeast,Newark,Electronics,Debit Card,311.6,20,2,Not Returned,Returning
ORD-102831,2024-06-20,Northeast,Buffalo,Electronics,Credit Card,351.75,5,2,Not Returned,New
ORD-102832,2024-11-18,Northeast,New York,Fashion,Credit Card,1140.11,25,5,Not Returned,Returning
ORD-102833,2025-11-02,South,Miami,Fashion,Debit Card,253.52,10,4,Not Returned,New
ORD-102834,2024-02-06,South,Atlanta,Fashion,Credit Card,92.78,10,2,Not Returned,Returning
ORD-102835,2024-03-28,South,Atlanta,Fashion,PayPal,87.58,15,1,Not Returned,Returning
ORD-102836,2025-11-20,Midwest,Detroit,Fashion,Credit Card,162.99,15,2,Not Returned,Returning
ORD-102837,2025-06-27,West,Phoenix,Electronics,PayPal,581.31,0,2,Not Returned,Returning
ORD-102838,2024-06-20,West,Seattle,Electronics,Credit Card,302.85,15,2,Not Returned,New
ORD-102839,2024-05-05,Midwest,Indianapolis,Fashion,Credit Card,280.52,10,3,Exchange,New
ORD-102840,10/20/2025,South,Miami,Sports,Buy Now Pay Later,771.43,20,4,Returned,New
ORD-102841,2025-10-04,South,Dallas,Electronics,Credit Card,98.78,0,1,Not Returned,Loyal
ORD-102842,2025-12-26,South,Houston,Fashion,Gift Card,85.97,25,1,Not Returned,Returning
ORD-102843,2024-07-28,Midwest,Chicago,Pet Supplies,Buy Now Pay Later,58.43,0,2,Not Returned,Returning
ORD-102844,2024-09-25 ,South,Miami,Electronics,Credit Card,295.65,15,1,returned,New
ORD-102845,2025/12/25,Midwest,Detroit,Electronics,Gift Card,362.28,15,1,Not Returned,Returning
ORD-102846,2025-10-24,West,San Diego,Fashion,Buy Now Pay Later,126.09,5,2,Exchange,New
ORD-102847,2024-05-21,Northeast,Pittsburgh,Fashion,Debit Card,51.75,10,1,Not Returned,New
ORD-102848,2024-01-25,West,Seattle,Home,Debit Card,209.15,,2,Not Returned,Returning
ORD-102849,2024-11-21,Midwest,Detroit,Home,Buy Now Pay Later,247.72,20,2,Not Returned,Returning
ORD-102850,2024-06-17 ,West,Las Vegas,Electronics,Credit Card,180.59,20,2,NOT RETURNED,Loyal
ORD-102851,2025-06-17,South,Dallas,Pet Supplies,,133.74,10,5,Not Returned,New
ORD-102852,2024-03-27,Midwest,Detroit,Electronics,Debit Card,191.08,10,1,Not Returned,Returning
ORD-102853,2024-01-08,West,Seattle,Office Supplies,Credit Card,36.4,10,1,Not Returned,Returning
ORD-102854,2024-11-08,West,San Francisco,Pet Supplies,credit card,200.75,30,3,not returned,New
ORD-102855,2025-10-19,Northeast,New York,Beauty,Debit Card,30.99,5,1,Not Returned,New
ORD-102856,2024-11-30,West,Los Angeles,Home,Credit Card,59.4,15,1,Not Returned,Returning
ORD-102857,05/21/2024,Midwest,Columbus,Sports,Debit Card,294.69,0,3,Returned,Returning
ORD-102858,2024-07-08,West,Phoenix,Toys,Credit Card,252.12,0,3,Not Returned,New
ORD-103239,2025-12-16,Northeast,Newark,Electronics,Buy Now Pay Later,177.62,5,2,Not Returned,Loyal
ORD-102860,09/07/2025,West,Phoenix,Fashion,Debit Card,336.96,10,5,Returned,Loyal
ORD-102861,2024-08-05,South,Miami,Sports,Credit Card,85.66,10,1,Not Returned,Loyal
ORD-102862,2024-06-29,South,Atlanta,Beauty,Debit Card,44.08,10,1,Not Returned,Returning
ORD-102863,06/29/2024,Northeast,Philadelphia,Pet Supplies,Credit Card,84.57,15,1,NOT RETURNED,Returning
ORD-102864,2024-03-23,West,San Diego,Fashion,Credit Card,72.78,10,2,Not Returned,New
ORD-102865,2024-02-14,Northeast,Newark,Sports,Credit Card,258.33,0,4,Not Returned,Returning
ORD-102866,2024-08-15,South,Charlotte,Toys,Debit Card,41.57,5,1,Not Returned,Returning
ORD-102867,2024-05-14,South,Houston,Pet Supplies,Apple Pay,62.48,0,1,Not Returned,Loyal
ORD-102868,2025-04-30,South,Houston,Toys,PayPal,53.35,0,1,Not Returned,New
ORD-102869,2024-12-25,South,Atlanta,Office Supplies,Credit Card,45.89,10,1,Not Returned,New
ORD-102870,2025-11-05,Midwest,Columbus,Electronics,Credit Card,328.32,20,2,Not Returned,Loyal
ORD-102871,2025-04-18,Midwest,Chicago,Beauty,Credit Card,28.57,10,1,Not Returned,Returning
ORD-102872,2024-02-03,West,Las Vegas,Home,PayPal,200.59,15,1,Not Returned,New
ORD-102873,2024-10-24,West,Seattle,Electronics,Debit Card,207.07,15,1,,Returning
ORD-102874,07/29/2024,West,San Francisco,Home,Debit Card,84.21,15,1,Not Returned,Returning
ORD-102875,2024-10-03,West,Seattle,Home,Credit Card,260.74,0,2,Not Returned,Returning
ORD-102876,2024-06-16,West,San Francisco,Office Supplies,Buy Now Pay Later,37.39,0,1,Not Returned,Returning
ORD-102877,2024-03-19,West,San Francisco,Electronics,Debit Card,194.28,10,1,Not Returned,Loyal
ORD-102878,2025-06-22,Midwest,Detroit,Sports,PayPal,246.99,15,5,Not Returned,Returning
ORD-102879,2025-11-10,Northeast,Boston,Fashion,Credit Card,64.52,20,1,Not Returned,Returning
ORD-102880,2024-07-09,West,San Francisco,Fashion,Apple Pay,247.56,0,2,Exchange,New
ORD-102881,11/05/2024,West,Las Vegas,Sports,Apple Pay,370.95,5,4,Not Returned,Loyal
ORD-102882,2025-12-11,South,Houston,Toys,Buy Now Pay Later,31.26,,2,Exchange,Loyal
ORD-102883,2025-02-14,South,Charlotte,Home,PayPal,76.82,5,1,Not Returned,Returning
ORD-102884,2025-08-23,West,Los Angeles,Home,Credit Card,182.33,5,1,Not Returned,New
ORD-102885,2024-06-25,South,Dallas,Electronics,Credit Card,160.45,0,1,Not Returned,New
ORD-102886,2024-10-09,Northeast,Buffalo,Electronics,Gift Card,126.41,10,1,Returned,Returning
ORD-102887,2025/03/24,Northeast,Newark,Office Supplies,PayPal,21.37,15,1,not returned,Returning
ORD-102888,2024-06-07,South,Houston,Home,Apple Pay,70.34,10,1,Not Returned,Returning
ORD-102889,2025-10-08,West,Seattle,Fashion,Debit Card,151.55,0,1,Not Returned,Returning
ORD-102890,2024-07-06,Midwest,Indianapolis,Fashion,Buy Now Pay Later,90.62,20,1,Not Returned ,New
ORD-102891,10/06/2025,South,Miami,Toys,Debit Card,99.2,10,2,Not Returned,Loyal
ORD-102892,2025-11-19,West,Phoenix,Home,Credit Card,74.21,10,1,Returned,Loyal
ORD-102893,2024-08-02,Midwest,Detroit,Home,Buy Now Pay Later,302.7,10,2,Not Returned,Returning
ORD-102894,2025-03-25,Midwest,Chicago,Beauty,Debit Card,23.18,5,1,Not Returned,Loyal
ORD-102895,2024-03-11,Northeast,Boston,Electronics,Debit Card,108.56,10,1,NOT RETURNED,Returning
ORD-102896,2024-02-13,South,Miami,Electronics,PayPal,296.67,5,3,Not Returned,Loyal
ORD-102897,2025-01-23,Northeast,Buffalo,Office Supplies,PayPal,27.16,,1,Not Returned,Returning
ORD-102898,09/17/2025,Midwest,St. Louis,Pet Supplies,Credit Card,66.59,5,3,Returned,Loyal
ORD-102899,2024-06-25,Northeast,Newark,Home,PayPal,106.2,0,1,not returned,Loyal
ORD-102900,2025-05-11,South,Dallas,Electronics,credit card,526.44,0,1,Not Returned,Returning
ORD-102901,2024-08-12,West,San Francisco,Home,PayPal,68.92,0,1,Not Returned,Returning
ORD-102902,2025-12-20,Midwest,Indianapolis,Fashion,Debit Card,153.69,25,1,Not Returned,New
ORD-102903,2024-08-26,Northeast,Pittsburgh,Beauty,Credit Card,23.08,5,1,Not Returned,Returning
ORD-102904,2024-11-23,South,Charlotte,Fashion,Credit Card,569.83,20,5,Not Returned,New
ORD-102905,2024-04-02,Midwest,St. Louis,Fashion,PayPal,88.88,5,1,returned,Returning
ORD-102906,2024-06-18,Northeast,Buffalo,Pet Supplies,PayPal,104.63,5,2,Not Returned,New
ORD-102907,2025-02-11,Midwest,Detroit,Sports,credit card,109.71,5,2,Not Returned,Returning
ORD-102908,2025-12-14,West,Los Angeles,Electronics,Credit Card,141.66,20,2,Not Returned,Returning
ORD-102909,2024-06-01,Midwest,Indianapolis,Toys,Credit Card,28.16,10,1,Returned,New
ORD-102910,2024-10-17,Midwest,Columbus,Beauty,Debit Card,30.89,0,1,Not Returned,New
ORD-102911,2024-10-16,West,San Francisco,Fashion,Credit Card,50.15,5,1,Returned,Returning
ORD-102912,2025-04-14,West,Los Angeles,Sports,Credit Card,125.24,0,1,Not Returned,Returning
ORD-102913,2025-12-16,West,San Francisco,Fashion,Credit Card,61.39,10,1,Returned,Returning
ORD-102914,2024-11-21,Midwest,Chicago,Electronics,PayPal,493.75,10,2,Not Returned,New
ORD-102915,2025-03-25,Midwest,Detroit,Sports,Credit Card,126.09,0,1,NOT RETURNED,Loyal
ORD-102916,2024-03-12,Midwest,Indianapolis,Sports,paypal,861.21,5,4,Not Returned,Loyal
ORD-102917,2025-10-25,South,Miami,Home,Credit Card,63.58,15,1,Not Returned,Returning
ORD-102918,2024-11-04,West,San Diego,Toys,Buy Now Pay Later,100.28,10,2,Returned ,New
ORD-102919,2025-09-25,South,Atlanta,Fashion,PayPal,62.98,15,1,Not Returned,Loyal
ORD-102920,2025-11-06,Midwest,St. Louis,Toys,Credit Card,24.3,5,1,Not Returned,Returning
ORD-102921,2025-11-10,South,Nashville,Sports,N/A,74.8,15,1,Returned,Returning
ORD-102922,06/25/2025,South,Nashville,Electronics,Credit Card,338.65,10,2,Not Returned,Loyal
ORD-102923,2025-01-10,Midwest,Detroit,Fashion,DEBIT CARD,147.98,0,2,Returned,Returning
ORD-102924,2025-11-24,Northeast,,Electronics,Credit Card,331.54,5,1,Not Returned,Returning
ORD-102925,2024-11-10 ,South,Atlanta,Fashion,DEBIT CARD,256.59,20,4,Not Returned,Returning
ORD-102926,2025-11-25,South,Atlanta,Electronics,buy now pay later,213.0,20,1,Exchange,Returning
ORD-102927,01/25/2025,West,San Diego,Home,Debit Card,166.26,10,1,Not Returned,Returning
ORD-102928,2025-01-11,Midwest,St. Louis,Fashion,PayPal,87.73,0,3,Not Returned,Returning
ORD-102929,2024-01-15,South,Nashville,Sports,Credit Card,71.1,5,1,Not Returned,Returning
ORD-102930,2024-10-10,West,San Francisco,Toys,Credit Card,50.81,0,2,Not Returned,Returning
ORD-102931,2024-07-13,Midwest,Minneapolis,Sports,Credit Card,243.87,10,2,Not Returned,New
ORD-102932,2025-12-13,South,Houston,Electronics,Buy Now Pay Later,582.01,5,4,Not Returned,Returning
ORD-102933,2025-09-14,West,Las Vegas,Fashion,Credit Card,95.16,15,1,Not Returned,Returning
ORD-102934,10/03/2024,West,Seattle,Fashion,Apple Pay ,142.77,10,2,Not Returned,Returning
ORD-102935,2025-02-20,Midwest,Chicago,Fashion,Credit Card,188.55,10,4,,Returning
ORD-102936,2025-12-01,South,Houston,Beauty,Debit Card,72.34,5,1,Not Returned,Returning
ORD-102937,2024/06/10,Northeast,Boston,Sports,Credit Card,181.77,0,2,Not Returned,New
ORD-102938,2025-06-12 ,Northeast,Boston,Sports,Debit Card,65.9,0,1,Returned,New
ORD-102939,2024-07-23,South,Houston,Electronics,Credit Card,623.58,0,3,Not Returned,Returning
ORD-102940,2025-08-26,West,,Fashion,Debit Card,136.86,0,2,Returned,New
ORD-102941,2024-04-19,South,Nashville,Home,Debit Card,93.62,15,1,Not Returned,Returning
ORD-102942,2024-01-24,South,Houston,Office Supplies,CREDIT CARD,75.3,5,1,Not Returned,Returning
ORD-102943,2024-04-10,West,Seattle,Toys,,169.49,5,3,Not Returned,New
ORD-102944,2024-03-30,West,Los Angeles,Toys,,44.34,0,1,Not Returned,Returning
ORD-102945,2024-12-06,South,Dallas,Office Supplies,Debit Card,72.97,20,1,Returned,New
ORD-102946,2025-12-02,Northeast,Boston,Sports,Credit Card,42.38,10,1,Not Returned,Returning
ORD-102947,2024-12-05,West,Seattle,Beauty,Credit Card,281.77,20,3,Not Returned,New
ORD-102948,11/22/2025,West,San Diego,Fashion,Debit Card,92.42,15,1,Not Returned,Returning
ORD-102949,2024-07-08,Northeast,New York,Sports,Gift Card,139.07,0,1,Returned,Returning
ORD-102950,2025-09-20,Northeast,Boston,Pet Supplies,Credit Card,29.1,5,1,Not Returned,Returning
ORD-102951,2025-10-09,Northeast,New York,Home,Credit Card,77.77,15,1,Not Returned,Returning
ORD-102952,2024-06-29,West,Phoenix,Fashion,Apple Pay,105.18,15,1,Not Returned,Loyal
ORD-102953,2025-05-01,West,Los Angeles,Toys,Credit Card,55.93,20,1,Exchange,New
ORD-102954,2024-12-29,Northeast,Newark,Beauty,PayPal,60.13,10,1,Not Returned,Loyal
ORD-102955,2025-05-22,South,Nashville,Electronics,Credit Card,270.05,0,2,Not Returned,Returning
ORD-102956,2025-04-25,Midwest,Minneapolis,Home,PAYPAL,44.84,5,1,not returned,New
ORD-102957,2024-06-29,Midwest,St. Louis,Home,Credit Card,437.64,5,3,Not Returned,Returning
ORD-102958,2025-11-16,Midwest,Columbus,Electronics,Credit Card,115.65,15,1,Returned,New
ORD-102959,2024-10-06,Northeast,,Beauty,Credit Card,78.04,20,3,Not Returned,Returning
ORD-102960,2024-02-28,Midwest,Chicago,Fashion,Credit Card,77.71,20,2,Not Returned,Loyal
ORD-102961,2025/05/18,West,San Francisco,Electronics,Gift Card,193.39,10,2,Returned,New
ORD-102962,2025-12-01,West,Phoenix,Sports,Credit Card,182.88,5,2,Not Returned,Returning
ORD-102963,2024-02-02,West,San Diego,Fashion,Gift Card,87.64,10,3,Returned,New
ORD-102964,2025-12-25,Northeast,,Toys,Debit Card,99.0,10,2,Not Returned,New
ORD-102965,2025-07-23,Midwest,St. Louis,Fashion,Gift Card,129.47,10,1,Exchange,New
ORD-102966,2025-08-30,South,Houston,Fashion,Debit Card,54.36,,2,Not Returned,Returning
ORD-102967,2025-01-26,Northeast,Buffalo,Beauty,PayPal,112.59,10,4,Not Returned,Returning
ORD-102968,2024-01-09,West,Phoenix,Fashion,Apple Pay,57.53,5,1,Not Returned,Returning
ORD-102969,2024-04-05,West,Las Vegas,Electronics,Buy Now Pay Later,179.23,5,1,Not Returned,New
ORD-102970,2025-03-03,West,Las Vegas,Office Supplies,Gift Card,67.02,0,2,Not Returned,Loyal
ORD-102971,2025-04-02,West,Seattle,Electronics,Apple Pay,149.51,10,1,Not Returned,Loyal
ORD-102972,2025-01-24,West,Phoenix,Office Supplies,Credit Card,81.38,5,2,Not Returned,Returning
ORD-102973,2024-04-28,South,Atlanta,Fashion,Credit Card,85.59,5,1,,Loyal
ORD-102974,2025-08-20,Midwest,Indianapolis,Electronics,Credit Card,133.58,0,1,Not Returned,Returning
ORD-102975,2024-12-07,Midwest,Minneapolis,Electronics,Credit Card,65.5,10,1,Not Returned,Returning
ORD-102976,2025-09-07,Midwest,Columbus,Fashion,,33.56,0,1,Not Returned,Returning
ORD-102977,2024-11-21,Midwest,Chicago,Electronics,Apple Pay,4.99,10,2,Not Returned,New
ORD-102978,2024-11-01,South,Charlotte,Office Supplies,Debit Card,153.16,30,3,Not Returned,Returning
ORD-102979,04/18/2025,West,Las Vegas,Pet Supplies,Credit Card,100.88,10,2,Not Returned,Returning
ORD-102980,2024-09-26,Midwest,Indianapolis,Office Supplies,PayPal,22.76,5,1,Not Returned,New
ORD-102981,2024-03-23,Northeast,Pittsburgh,Electronics,Apple Pay,77.8,10,1,,Returning
ORD-102982,2024-10-10,West,San Francisco,Beauty,Debit Card,81.6,10,3,Returned,Loyal
ORD-102983,01/04/2025,Midwest,Detroit,Beauty,Credit Card,61.02,5,2,,Returning
ORD-102984,2025-02-09,South,Nashville,Electronics,Credit Card,117.02,15,1,Not Returned,New
ORD-102985,2025-02-25,Midwest,Minneapolis,Fashion,Credit Card,80.47,15,2,Not Returned,Returning
ORD-102986,2025-05-28,South,Houston,Toys,Credit Card,43.6,5,1,,New
ORD-102987,2025-04-16,West,San Diego,Office Supplies,Debit Card,47.31,,1,Not Returned,Loyal
ORD-102988,2025-06-02,West,Phoenix,Home,Debit Card,208.02,15,2,Returned,New
